irasas,R,klase,ritmas,RR_pre,RR_post,RR_vid,RR_sant,R_ecg,P_on,P_peak,P_off,QRS_on,QRS_off,T_on,T_peak,T_off,T_tipas,rastas,PR,QRS,QT,QTc,P_amp,T_amp,ST,QRS_max,QRS_min,P_yra
118,390681.0,R,(N,805.5555555555555,761.1111111111111,788.6111111111111,1.021486438886932,390683.0,,,,390662.0,390712.0,390730.0,390762.0,390795.0,1.0,True,,138.88888888888889,369.44444444444446,411.624666292465,,-0.3399999999999999,-0.0849999999999999,1.35,-1.1350000000000002,0.0
124,303746.0,R,(N,1077.7777777777778,1116.6666666666667,1127.7777777777778,0.955665024630542,303746.0,,,,303720.0,303760.0,303796.0,303837.0,303908.0,4.0,True,,111.1111111111111,522.2222222222223,503.02635093654953,,-0.27,-0.0849999999999999,2.37,-0.3049999999999999,0.0
118,41126.0,R,(N,830.5555555555557,797.2222222222223,793.8888888888889,1.046186144156753,41128.0,41040.0,41054.0,41074.0,41108.0,41162.0,41176.0,41207.0,41244.0,1.0,True,188.88888888888889,150.0,377.77777777777777,414.5262750436912,0.385,-0.25,-0.155,1.545,-1.36,1.0
118,150443.0,R,(N,680.5555555555555,663.8888888888889,678.3333333333333,1.0032760032760033,150456.0,,,,150429.0,150472.0,150488.0,150519.0,150581.0,4.0,True,,119.44444444444446,422.22222222222223,511.81062257312016,,-0.0399999999999999,0.075,1.53,-0.975,0.0
212,311797.0,R,(N,622.2222222222223,630.5555555555555,641.3888888888889,0.9701169337375488,311798.0,311731.0,311746.0,311763.0,311785.0,311834.0,311846.0,311880.0,311916.0,0.0,True,150.0,136.1111111111111,363.88888888888886,461.3133640393152,0.29,0.6100000000000001,0.3,1.56,-0.4099999999999999,1.0
118,68821.0,R,(N,844.4444444444445,1538.888888888889,911.6666666666669,0.9262644728823888,68839.0,68727.0,68746.0,68771.0,68803.0,68857.0,68871.0,68898.0,68930.0,1.0,True,211.11111111111111,150.0,352.7777777777778,383.8978490165479,0.33,-0.2349999999999998,-0.0499999999999999,1.51,-1.335,1.0
118,268990.0,R,(N,750.0,630.5555555555555,745.0,1.0067114093959733,269007.0,,,,268990.0,269024.0,269069.0,269106.0,269117.0,0.0,True,,94.44444444444444,352.7777777777778,407.352689928236,,-1.165,-1.245,0.185,-2.505,0.0
212,312957.0,R,(N,647.2222222222223,647.2222222222223,633.0555555555557,1.022378236068451,312958.0,312888.0,312903.0,312920.0,312944.0,312994.0,313011.0,313041.0,313077.0,0.0,True,155.55555555555557,138.88888888888889,369.44444444444446,459.221729716044,0.3349999999999999,0.605,0.305,1.525,-0.38,1.0
118,206210.0,R,(N,791.6666666666666,780.5555555555555,809.4444444444445,0.9780370624571036,206211.0,,,,206190.0,206242.0,206257.0,206287.0,206319.0,1.0,True,,144.44444444444443,358.3333333333333,402.7318989801284,,-0.195,-0.025,1.635,-1.045,0.0
231,63230.0,R,(N,1044.4444444444446,952.7777777777776,997.7777777777776,1.0467706013363032,63230.0,63161.0,63172.0,63188.0,63214.0,63259.0,63325.0,63359.0,63394.0,0.0,True,147.22222222222223,125.0,500.0,489.2460547900816,0.205,0.595,0.03,1.805,-0.76,1.0
231,619838.0,R,(N,938.8888888888888,952.7777777777776,960.5555555555554,0.9774436090225566,619838.0,619768.0,619784.0,619800.0,619822.0,619867.0,619905.0,619961.0,620021.0,5.0,True,150.0,125.0,552.7777777777778,570.4840096441771,0.24,0.5249999999999999,0.0549999999999999,1.78,-0.72,1.0
118,537991.0,R,(N,847.2222222222222,827.7777777777777,853.3333333333334,0.9928385416666664,538009.0,,,,537963.0,538026.0,538041.0,538078.0,538112.0,1.0,True,,175.0,413.88888888888886,449.66087201117534,,-0.2799999999999999,-0.0699999999999999,1.35,-1.1799999999999995,0.0
118,148729.0,R,(N,683.3333333333334,675.0,679.4444444444445,1.0057236304170074,148749.0,,,,148714.0,148761.0,148785.0,148809.0,148836.0,1.0,True,,130.55555555555557,338.8888888888889,409.95956792730186,,-0.1050000000000001,0.0799999999999999,1.5,-0.9,0.0
212,445353.0,R,(N,638.8888888888888,625.0,660.5555555555554,0.9671993271656856,445353.0,445290.0,445304.0,445320.0,445342.0,445361.0,445371.0,445433.0,445468.0,0.0,True,144.44444444444443,52.77777777777778,350.0,437.880269519857,0.265,0.61,-0.1,1.64,-0.37,1.0
212,552630.0,R,(N,691.6666666666666,683.3333333333334,674.7222222222223,1.0251132153149445,552631.0,,,,552621.0,552637.0,552650.0,552716.0,552755.0,0.0,True,,44.44444444444444,372.22222222222223,447.56268896471295,,0.5650000000000001,-0.2449999999999999,1.595,-0.3,0.0
212,206561.0,R,(N,688.8888888888889,686.1111111111111,634.7222222222222,1.0853391684901532,206562.0,,,,206550.0,206600.0,206614.0,206650.0,206686.0,0.0,True,,138.88888888888889,377.77777777777777,455.157619711416,,0.575,0.305,1.4300000000000002,-0.3349999999999999,0.0
212,201119.0,R,(N,641.6666666666667,638.8888888888888,631.3888888888889,1.016278046634404,201120.0,,,,201107.0,201153.0,201172.0,201199.0,201228.0,0.0,True,,127.77777777777776,336.11111111111114,419.59289919897486,,0.595,0.36,1.44,-0.38,0.0
124,628637.0,R,(N,1113.888888888889,1147.2222222222222,1086.111111111111,1.0255754475703325,628637.0,,,,628624.0,628650.0,628734.0,628763.0,628798.0,0.0,True,,72.22222222222221,483.3333333333333,457.9581703447774,,-0.1549999999999999,-0.4349999999999999,1.79,-0.49,0.0
231,68548.0,R,(N,969.4444444444443,958.3333333333334,983.3333333333334,0.9858757062146892,68549.0,68477.0,68495.0,68511.0,68536.0,68576.0,68612.0,68680.0,68715.0,0.0,True,163.88888888888889,111.1111111111111,497.22222222222223,504.9973127613764,0.21,0.525,0.025,1.805,-0.755,1.0
118,405936.0,R,(N,825.0,827.7777777777777,813.8888888888889,1.0136518771331058,405938.0,405849.0,405864.0,405887.0,405919.0,405948.0,405992.0,406021.0,406085.0,4.0,True,194.44444444444449,80.55555555555556,461.1111111111112,507.66662503048855,0.3449999999999998,-0.3250000000000002,-0.1600000000000001,1.465,-1.15,1.0
124,295067.0,R,(N,1133.3333333333333,1172.2222222222222,1144.4444444444443,0.9902912621359224,295066.0,,,,295050.0,295090.0,295112.0,295157.0,295227.0,4.0,True,,111.1111111111111,491.6666666666666,461.8404146752977,,-0.77,-0.565,1.9,-0.77,0.0
231,212489.0,R,(N,952.7777777777776,919.4444444444443,961.9444444444446,0.9904706901530465,212489.0,212411.0,212431.0,212446.0,212482.0,212505.0,212583.0,212625.0,212702.0,0.0,True,197.22222222222223,63.888888888888886,611.1111111111112,626.0721286989682,0.405,0.65,0.2299999999999999,2.035,-0.505,1.0
118,123429.0,R,(N,805.5555555555555,838.8888888888889,818.8888888888889,0.9837177747625508,123430.0,,,,123414.0,123461.0,123478.0,123512.0,123545.0,1.0,True,,130.55555555555557,363.88888888888886,405.4348216865632,,-0.0899999999999998,0.13,1.56,-0.7749999999999999,0.0
231,626466.0,R,(N,938.8888888888888,930.5555555555557,948.3333333333331,0.9900410076157,626466.0,626397.0,626411.0,626427.0,626450.0,626494.0,626532.0,626590.0,626625.0,0.0,True,147.22222222222223,122.2222222222222,486.1111111111111,501.681918028799,0.21,0.525,0.0549999999999999,1.78,-0.74,1.0
124,77990.0,R,(N,1236.111111111111,1202.7777777777778,1239.7222222222222,0.9970871611023976,77990.0,,,,77963.0,78013.0,78057.0,78085.0,78151.0,4.0,True,,138.88888888888889,522.2222222222223,469.7065251040733,,-0.25,-0.0999999999999999,2.46,-0.2349999999999998,0.0
124,86385.0,R,(N,1213.8888888888887,1213.8888888888887,1218.0555555555554,0.9965792474344356,86384.0,,,,86357.0,86406.0,86440.0,86479.0,86546.0,4.0,True,,136.1111111111111,525.0,476.5076038926407,,-0.2749999999999999,-0.12,2.205,-0.2949999999999999,0.0
231,526974.0,R,(N,1044.4444444444446,977.7777777777776,995.8333333333334,1.0488145048814506,526974.0,526902.0,526916.0,526933.0,526958.0,527001.0,527070.0,527105.0,527140.0,0.0,True,155.55555555555557,119.44444444444446,505.55555555555554,494.682122065527,0.2,0.485,0.05,1.77,-0.7349999999999999,1.0
124,30450.0,R,(N,1188.888888888889,1216.6666666666663,1206.6666666666667,0.9852670349907918,30450.0,30372.0,30394.0,30408.0,30421.0,30475.0,30522.0,30552.0,30612.0,4.0,True,136.1111111111111,150.0,530.5555555555555,486.5866980771122,0.1099999999999998,-0.27,-0.0949999999999999,2.005,-0.185,1.0
124,566975.0,R,(N,1061.111111111111,1102.7777777777778,1080.5555555555554,0.9820051413881749,566974.0,566853.0,566862.0,566868.0,566957.0,566990.0,567072.0,567107.0,567139.0,0.0,True,288.88888888888886,91.66666666666666,505.55555555555554,490.78180794868496,-0.46,-0.2499999999999999,-0.54,1.655,-0.6849999999999998,1.0
212,201765.0,R,(N,577.7777777777777,591.6666666666666,625.8333333333333,0.923213493120284,201766.0,,,,201753.0,201803.0,201812.0,201845.0,201885.0,0.0,True,,138.88888888888889,366.6666666666666,482.3819106188661,,0.62,0.415,1.46,-0.49,0.0
118,55036.0,R,(N,855.5555555555555,833.3333333333334,847.5,1.0095050803015404,55038.0,54948.0,54961.0,54985.0,55019.0,55071.0,55084.0,55114.0,55148.0,1.0,True,197.22222222222223,144.44444444444443,358.3333333333333,387.4031089590904,0.335,-0.305,-0.1449999999999999,1.57,-1.4900000000000002,1.0
207,10689.0,R,(B,1369.4444444444446,694.4444444444445,1044.4444444444446,1.3111702127659577,10690.0,,,,10673.0,10711.0,,10759.0,10829.0,2.0,True,,105.55555555555556,433.33333333333337,370.29673973232536,,0.0199999999999999,-0.045,0.815,-0.14,0.0
231,62120.0,R,(N,1033.3333333333337,994.4444444444443,1003.888888888889,1.0293303818483674,62120.0,62052.0,62065.0,62083.0,62108.0,62146.0,62212.0,62249.0,62286.0,0.0,True,155.55555555555557,105.55555555555556,494.44444444444446,486.4041615397651,0.2249999999999999,0.605,0.0999999999999999,1.815,-0.7350000000000001,1.0
124,551362.0,R,(N,1166.6666666666667,1130.5555555555554,1121.9444444444446,1.0398613518197573,551361.0,,,,551342.0,551380.0,551461.0,551492.0,551524.0,0.0,True,,105.55555555555556,505.55555555555554,468.05349488501207,,-0.315,-0.5349999999999999,1.715,-0.625,0.0
118,329011.0,R,(N,775.0,808.3333333333334,785.5555555555555,0.9865629420084866,329013.0,,,,328986.0,329044.0,329064.0,329096.0,329167.0,4.0,True,,161.11111111111111,502.77777777777777,571.1171777706596,,-0.3049999999999999,-0.01,1.47,-1.36,0.0
212,54623.0,R,(N,586.1111111111111,613.8888888888889,618.0555555555555,0.948314606741573,54624.0,54557.0,54575.0,54592.0,54607.0,54657.0,54674.0,54700.0,54731.0,0.0,True,138.88888888888889,138.88888888888889,344.44444444444446,449.913688990245,0.2749999999999999,0.72,0.37,1.855,-0.365,1.0
124,497182.0,R,(N,1158.3333333333337,1061.111111111111,1107.2222222222222,1.0461615654791774,497181.0,,,,497164.0,497196.0,497279.0,497310.0,497342.0,0.0,True,,88.88888888888889,494.44444444444446,459.4102963695289,,-0.3099999999999999,-0.6099999999999999,1.895,-0.7649999999999999,0.0
212,305154.0,R,(N,600.0,608.3333333333333,651.3888888888889,0.9211087420042644,305155.0,305092.0,305106.0,305122.0,305142.0,305188.0,305197.0,305230.0,305265.0,0.0,True,138.88888888888889,127.77777777777776,341.6666666666667,441.0897699847336,0.305,0.605,0.355,1.47,-0.3949999999999999,1.0
124,340963.0,R,(N,1166.6666666666667,1158.3333333333337,1180.0,0.9887005649717516,340962.0,,,,340937.0,340976.0,341011.0,341050.0,341115.0,4.0,True,,108.33333333333334,494.44444444444446,457.7666048875393,,-0.3149999999999999,-0.1099999999999999,2.295,-0.2449999999999998,0.0
124,142685.0,R,(N,1072.2222222222222,1144.4444444444443,1114.7222222222222,0.9618739097931722,142685.0,,,,142661.0,142698.0,142790.0,142823.0,142854.0,0.0,True,,102.77777777777776,536.1111111111111,517.7408189003022,,0.1949999999999999,-0.075,2.44,-0.13,0.0
124,436669.0,R,(N,1169.4444444444446,1141.6666666666663,1161.111111111111,1.0071770334928232,436668.0,,,,436641.0,436684.0,436728.0,436768.0,436837.0,4.0,True,,119.44444444444446,544.4444444444443,503.4586107223489,,-0.2649999999999999,-0.0799999999999999,2.425,-0.26,0.0
124,477762.0,R,(N,1058.3333333333333,1063.888888888889,1047.5,1.0103420843277644,477762.0,477717.0,477728.0,477742.0,477751.0,477776.0,477867.0,477901.0,477931.0,0.0,True,94.44444444444444,69.44444444444444,500.0,486.0251767562508,-0.135,0.0649999999999999,-0.3,2.09,-0.4399999999999999,1.0
231,430234.0,R,(N,1011.1111111111112,963.8888888888888,996.9444444444446,1.0142100863750347,430234.0,430161.0,430178.0,430194.0,430218.0,430249.0,430304.0,430354.0,430392.0,0.0,True,158.33333333333331,86.11111111111111,483.3333333333333,480.670319495552,0.18,0.49,0.0,1.635,-0.6799999999999999,1.0
118,162450.0,R,(N,688.8888888888889,688.8888888888889,684.7222222222223,1.0060851926977687,162468.0,,,,162434.0,162480.0,162493.0,162523.0,162587.0,4.0,True,,127.77777777777776,425.0,512.052322175343,,-0.12,0.045,1.375,-0.91,0.0
118,295769.0,R,(N,808.3333333333334,800.0,800.8333333333334,1.0093652445369408,295783.0,,,,295770.0,295802.0,295819.0,295846.0,295879.0,1.0,True,,88.88888888888889,302.77777777777777,336.76639898269605,,-1.4449999999999998,-1.235,0.115,-2.355,0.0
118,463811.0,R,(N,844.4444444444445,802.7777777777778,828.0555555555554,1.0197920161019791,463829.0,463719.0,463739.0,463763.0,463796.0,463844.0,463861.0,463893.0,463928.0,1.0,True,213.88888888888889,133.33333333333334,366.6666666666666,399.0119375605064,0.32,-0.415,-0.125,1.31,-1.205,1.0
124,496765.0,R,(N,1100.0,1158.3333333333337,1107.2222222222222,0.9934771700953338,496765.0,,,,496753.0,496782.0,496863.0,496897.0,496929.0,0.0,True,,80.55555555555556,488.88888888888886,466.1372658534006,,-0.025,-0.395,2.135,-0.54,0.0
118,31704.0,R,(N,811.1111111111111,783.3333333333334,806.3888888888889,1.0058560110230794,31706.0,31619.0,31632.0,31656.0,31686.0,31739.0,31755.0,31785.0,31818.0,1.0,True,186.11111111111111,147.22222222222223,366.6666666666666,407.12826560868285,0.3249999999999999,-0.32,-0.085,1.54,-1.365,1.0
118,593379.0,R,(N,680.5555555555555,691.6666666666666,677.7777777777777,1.004098360655738,593397.0,,,,593361.0,593414.0,593436.0,593460.0,593533.0,4.0,True,,147.22222222222223,477.7777777777778,579.1541255432676,,-0.13,0.0549999999999999,1.81,-1.185,0.0
124,44557.0,R,(N,1241.6666666666667,1161.1111111111113,1205.0,1.0304287690179808,44556.0,,,,44528.0,44579.0,44605.0,44655.0,44721.0,4.0,True,,141.66666666666666,536.1111111111111,481.11876622464246,,-0.205,-0.07,1.965,-0.1900000000000001,0.0
118,536768.0,R,(N,872.2222222222223,847.2222222222222,851.6666666666666,1.0241356816699283,536784.0,,,,536755.0,536800.0,536819.0,536852.0,536887.0,1.0,True,,125.0,366.6666666666666,392.6068356365373,,-0.29,-0.07,1.26,-1.1849999999999998,0.0
212,228757.0,R,(N,616.6666666666667,605.5555555555555,618.3333333333334,0.9973045822102428,228758.0,,,,228748.0,228793.0,228822.0,228842.0,228870.0,0.0,True,,125.0,338.8888888888889,431.5509659776424,,0.76,0.37,1.54,-0.48,0.0
212,469985.0,R,(N,666.6666666666666,680.5555555555555,675.2777777777777,0.9872480460715756,469986.0,469916.0,469931.0,469947.0,469973.0,469994.0,470036.0,470073.0,470108.0,0.0,True,158.33333333333331,58.333333333333336,375.0,459.2793267718459,0.23,0.615,-0.1899999999999999,1.58,-0.295,1.0
118,641928.0,R,(N,702.7777777777777,688.8888888888889,695.0,1.01119104716227,641929.0,,,,641910.0,641945.0,641978.0,642000.0,642041.0,4.0,True,,97.22222222222224,363.88888888888886,434.0700133161178,,-0.25,-0.045,1.65,-1.275,0.0
118,593628.0,R,(N,691.6666666666666,669.4444444444443,677.2222222222222,1.0213289581624283,593643.0,,,,593611.0,593660.0,593675.0,593700.0,593733.0,1.0,True,,136.1111111111111,338.8888888888889,407.4824481619029,,-0.17,-0.06,1.72,-1.225,0.0
212,171314.0,R,(N,586.1111111111111,591.6666666666666,635.0,0.9230096237970252,171315.0,171245.0,171264.0,171278.0,171305.0,171321.0,171333.0,171392.0,171426.0,0.0,True,166.66666666666666,44.44444444444444,336.11111111111114,439.0286803856424,0.335,0.56,-0.18,1.545,-0.2999999999999999,1.0
118,294330.0,R,(N,791.6666666666666,783.3333333333334,785.8333333333333,1.007423117709438,294348.0,,,,294331.0,294363.0,294378.0,294408.0,294440.0,1.0,True,,88.88888888888889,302.77777777777777,340.29284487468215,,-1.565,-1.39,0.1249999999999999,-2.48,0.0
118,60111.0,R,(N,816.6666666666666,791.6666666666666,801.1111111111111,1.019417475728155,60112.0,60021.0,60042.0,60063.0,60092.0,60145.0,60162.0,60195.0,60234.0,1.0,True,197.22222222222223,147.22222222222223,394.44444444444446,436.47907552496287,0.2049999999999999,-0.31,-0.06,1.415,-1.08,1.0
124,455714.0,R,(N,1169.4444444444446,1155.5555555555554,1157.4999999999998,1.0103191744660431,455713.0,455667.0,455680.0,455694.0,455696.0,455727.0,455764.0,455806.0,455873.0,4.0,True,80.55555555555556,86.11111111111111,491.6666666666666,454.6539494788559,-0.495,-0.8250000000000001,-0.655,2.03,-0.905,1.0
212,441216.0,R,(N,663.8888888888889,644.4444444444445,682.7777777777777,0.9723352318958504,441217.0,441154.0,441168.0,441183.0,441206.0,441225.0,441260.0,441295.0,441330.0,0.0,True,144.44444444444443,52.77777777777778,344.44444444444446,422.7381906934336,0.3249999999999999,0.58,-0.025,1.64,-0.365,1.0
124,196908.0,R,(N,1050.0,1030.5555555555554,1041.388888888889,1.0082688716991195,196921.0,,,,196908.0,196928.0,197006.0,197039.0,197058.0,0.0,True,,55.55555555555555,416.6666666666667,406.62503039522215,,-1.235,-1.44,0.0,-1.715,0.0
118,222157.0,R,(N,761.1111111111111,747.2222222222223,760.8333333333333,1.000365096750639,222158.0,,,,222132.0,222188.0,222201.0,222231.0,222262.0,1.0,True,,155.55555555555557,361.1111111111111,413.9203899463046,,-0.235,-0.0949999999999999,1.485,-1.045,0.0
212,434237.0,R,(N,677.7777777777778,611.1111111111112,651.9444444444445,1.0396250532594802,434237.0,434170.0,434185.0,434201.0,434225.0,434245.0,434288.0,434319.0,434354.0,0.0,True,152.7777777777778,55.55555555555555,358.3333333333333,435.25477747116736,0.3349999999999999,0.515,-0.2,1.61,-0.355,1.0
212,539555.0,R,(N,683.3333333333334,661.1111111111111,641.1111111111111,1.0658578856152514,539556.0,,,,539540.0,539571.0,539576.0,539644.0,539676.0,0.0,True,,86.11111111111111,377.77777777777777,457.00410850912334,,0.595,0.12,1.605,-0.32,0.0
231,32704.0,R,(N,955.5555555555557,897.2222222222223,941.3888888888888,1.0150486869282975,32704.0,32629.0,32646.0,32665.0,32687.0,32732.0,32763.0,32829.0,32865.0,0.0,True,161.11111111111111,125.0,494.44444444444446,505.8124684406012,0.195,0.5700000000000001,0.0349999999999999,1.75,-0.79,1.0
231,461595.0,R,(BII,1647.2222222222222,1613.888888888889,1564.1666666666667,1.0530989167110636,461594.0,461524.0,461538.0,461556.0,461577.0,461624.0,461679.0,461724.0,461827.0,5.0,True,147.22222222222223,130.55555555555557,694.4444444444445,541.0799131022612,0.2199999999999999,0.57,0.005,1.835,-0.775,1.0
231,243446.0,R,(N,1000.0,994.4444444444443,960.5555555555557,1.0410641989589358,243446.0,243373.0,243387.0,243406.0,243429.0,243475.0,243515.0,243575.0,243615.0,0.0,True,155.55555555555557,127.77777777777776,516.6666666666667,516.6666666666667,0.165,0.495,0.035,1.64,-0.7000000000000001,1.0
118,264579.0,R,(N,802.7777777777778,786.1111111111111,772.5,1.0391945343401654,264591.0,,,,264565.0,264616.0,264632.0,264654.0,264735.0,4.0,True,,141.66666666666666,472.22222222222223,527.0462766947298,,-0.405,-0.07,1.145,-1.285,0.0
118,149706.0,R,(N,683.3333333333334,683.3333333333334,678.8888888888889,1.0065466448445173,149724.0,,,,149691.0,149737.0,149758.0,149782.0,149843.0,4.0,True,,127.77777777777776,422.22222222222223,510.7692977454908,,-0.265,-0.005,1.405,-1.04,0.0
124,526637.0,R,(N,1041.6666666666667,1072.2222222222222,1058.888888888889,0.9837355718782792,526636.0,,,,526619.0,526663.0,526736.0,526769.0,526804.0,0.0,True,,122.2222222222222,513.8888888888888,503.5062249054309,,-0.32,-0.635,1.845,-0.79,0.0
124,218551.0,R,(N,1083.3333333333333,1100.0,1053.0555555555557,1.028752308098127,218551.0,,,,218524.0,218572.0,218600.0,218647.0,218719.0,4.0,True,,133.33333333333334,541.6666666666666,520.4164998665332,,-0.2250000000000001,-0.06,2.19,-0.3049999999999999,0.0
118,402962.0,R,(N,813.8888888888889,825.0,826.6666666666667,0.984543010752688,402963.0,402870.0,402896.0,402911.0,402939.0,402974.0,403011.0,403044.0,403102.0,4.0,True,191.66666666666669,97.22222222222224,452.77777777777777,501.88306763232544,0.1999999999999999,-0.3600000000000001,-0.155,1.375,-1.09,1.0
